transaction_id,merchant_id,amount_inr,payment_method,gateway,bank,decline_reason,decline_message,hour_of_day,day_of_week,retry_attempt_number,action_taken,outcome_success
4095f4b8-3224-4a09-bb01-1bab38ccd593,M106,5926.26,NETBANKING,GatewayB,BankZ,NETWORK_ERROR,Timed out due to poor  network,22,1,1,RETRY_BACKOFF,1
4d7c0af7-90a3-4d64-8f9a-c83a753e818e,M114,22383.2,NETBANKING,GatewayC,BankX,OTP_TIMEOUT,3DS authentication timeout,7,1,3,SWITCH_METHOD,0
2be95b75-dd07-4028-a504-a908fcdf38bf,M111,13753.4,WALLET,GatewayC,BankY,BANK_SERVER_ERROR,Issuer connection failure,2,4,1,ABANDON,0
f27a11fa-58c1-4448-807d-ba07a168980f,M113,13713.85,CARD,GatewayC,BankY,GATEWAY_TIMEOUT,Gateway connection timed out,21,1,2,ABANDON,0
4ec04b8c-d33f-4199-8099-192877ed6a93,M100,11363.14,WALLET,GatewayB,BankX,BANK_SERVER_ERROR,Issuer connection failure,23,0,1,RETRY_SAME,0
9fd02cb7-d351-4d76-bd0c-8f4de2de8d02,M100,10621.25,UPI,GatewayC,BankX,RISK_BLOCK,Transaction blocked by risk engine,15,0,1,RETRY_SAME,0
9ce765f8-62dc-4b91-bc28-84930444df22,M114,9592.87,WALLET,GatewayB,BankX,OTP_TIMEOUT,Authentication step incomplete - session expired,4,5,2,SWITCH_METHOD,1
655272d7-1310-4dc8-a275-414ab7c4fd95,M102,18210.06,CARD,GatewayA,BankX,OTP_TIMEOUT,One time password expired before submission,17,3,1,RETRY_SAME,1
84ed6520-b30c-4ee7-8d09-cdf89271e0d9,M103,23438.39,UPI,GatewayA,BankW,RISK_BLOCK,Transaction blocked by risk engine,2,0,1,SWITCH_GATEWAY,0
afc347bc-c461-4482-9fe4-14c53bee2ca9,M103,18526.5,WALLET,GatewayB,BankY,BANK_SERVER_ERROR,Issuing bank server not responding,9,1,2,RETRY_SAME,0
06383d8c-34c9-4f21-b4cf-6b30e3782b9a,M113,8050.59,NETBANKING,GatewayA,BankY,GATEWAY_TIMEOUT,upstream timeout at gateway,5,5,1,ABANDON,0
682a58b6-3dda-4bbf-969b-fa492ca016fc,M110,9559.81,NETBANKING,GatewayC,BankW,BANK_SERVER_ERROR,Issuer timeout - please retry,17,3,1,SWITCH_GATEWAY,0
6bd5895e-1457-4af9-baaa-c9f7c17f4aa4,M107,22872.79,WALLET,GatewayB,BankY,INSUFFICIENT_FUNDS,Available limit exceeded,20,0,3,RETRY_SAME,0
8e6c60ac-a6f9-4e6f-a9ef-14115d338e07,M106,16858.11,UPI,GatewayA,BankY,RISK_BLOCK,Declined by fraud prevention system,17,1,1,RETRY_BACKOFF,1
d387eef7-70f7-4389-b7b0-2857d7a1901a,M103,24053.84,UPI,GatewayC,BankW,CARD_EXPIRED,Expiry date does not match records,12,1,1,RETRY_SAME,0
f59222f7-1d55-4513-abc7-841742e25a39,M104,6575.96,WALLET,GatewayB,BankX,RISK_BLOCK,"Unusual activity detected, transaction held",10,1,1,ABANDON,0
92d0a9d1-b29f-43ce-a569-39937de7bdbe,M102,454.69,WALLET,GatewayB,BankY,INSUFFICIENT_FUNDS,Txn declined by issuer: low funds,7,3,1,RETRY_SAME,0
9a3afaa7-afa1-43eb-998a-75c470e3cfe8,M110,18502.87,WALLET,GatewayA,BankZ,NETWORK_ERROR,Timed out due to poor network,17,5,3,SWITCH_METHOD,0
eece3283-1759-4d7f-80dd-59055eb0ae55,M113,16721.98,UPI,GatewayB,BankY,BANK_SERVER_ERROR,Bank syste temporarily unavailable,6,4,1,RETRY_SAME,1
3e596346-aafe-4fdc-8703-07dceae6fcd7,M114,12105.94,WALLET,GatewayA,BankX,OTP_TIMEOUT,one time password expired before submission,8,4,3,RETRY_SAME,0
1976387a-082f-411e-8c12-4584036083b9,M112,23495.81,CARD,GatewayA,BankX,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,16,2,2,RETRY_SAME,0
7b4f0549-05c6-4f26-a029-e8b9971d3a9d,M107,14146.8,CARD,GatewayB,BankX,INSUFFICIENT_FUNDS,Declined - insufficient credit limit available,2,3,1,SWITCH_GATEWAY,0
0ae73d6a-115d-414e-a8fc-e7672d8d0d84,M101,12521.47,WALLET,GatewayC,BankZ,BANK_SERVER_ERROR,Issuing bank server not responding,1,1,1,RETRY_SAME,0
48024ae0-40af-4767-bfce-531f2bfdedca,M100,23107.77,NETBANKING,GatewayC,BankX,CARD_EXPIRED,expired card - transaction declined,4,6,2,RETRY_SAME,0
46272a87-4965-44cb-94ad-491dbfd97a5b,M109,6049.78,WALLET,GatewayC,BankZ,RISK_BLOCK,"Unusual activity detected, transaction held",22,5,1,RETRY_SAME,0
42d48546-f145-43d6-8d14-babc61609fe1,M113,1946.66,WALLET,GatewayB,BankX,GATEWAY_TIMEOUT,Processor did not respond in time,11,4,3,RETRY_SAME,0
b43b0027-fdba-446a-ad2f-3b333d319df9,M101,19315.58,NETBANKING,GatewayA,BankX,BANK_SERVER_ERROR,Transaction could not be completed,20,1,2,RETRY_SAME,0
bcac65ef-2fb1-4817-bd12-916e66e00280,M107,9029.94,NETBANKING,GatewayA,BankY,INSUFFICIENT_FUNDS,Declined by bank,17,4,1,RETRY_SAME,0
f8ae8aab-7627-485d-b92d-8b702ea70172,M112,8144.54,WALLET,GatewayA,BankZ,OTP_TIMEOUT,OTP validation timed out,17,1,1,RETRY_SAME,1
9c0a8fef-8ad6-4eb4-b45f-67e50ab62c07,M104,12353.44,UPI,GatewayA,BankW,OTP_TIMEOUT,3DS authentication timeout,2,2,1,RETRY_BACKOFF,1
4a95f28a-b1ea-4619-a1e1-a086f0925f9f,M103,11473.65,CARD,GatewayB,BankX,INSUFFICIENT_FUNDS,Available limit exceeded,12,6,2,RETRY_SAME,0
c8bfc356-1926-4c01-90e3-44874e0fdbde,M105,15100.12,CARD,GatewayB,BankZ,BANK_SERVER_ERROR,Unable to reach issuing bank,9,5,1,ABANDON,0
f22aa7e8-9243-444a-a0e1-abaae774645f,M106,7043.49,WALLET,GatewayB,BankX,BANK_SERVER_ERROR,Bank system temporarily unavailable,17,1,1,RETRY_SAME,1
2d03aa8f-9085-47e4-bfdf-83a685209e8e,M111,5280.73,NETBANKING,GatewayC,BankX,BANK_SERVER_ERROR,Unable to reach issuing bank,4,5,1,RETRY_SAME,0
5550ead0-0224-460c-aa92-d2627bd87288,M101,11254.21,WALLET,GatewayC,BankW,INSUFFICIENT_FUNDS,Declined - insufficient credit limit available,1,6,3,SWITCH_METHOD,0
d9f9f825-b254-439d-93fd-31d06f0c80f5,M114,2170.3,CARD,GatewayC,BankZ,GATEWAY_TIMEOUT,gateway connection timed out,20,3,3,RETRY_SAME,0
c366c1e5-d409-463f-b75a-9ab29c8f0a18,M101,6505.52,CARD,GatewayB,BankZ,INSUFFICIENT_FUNDS,Declined - insufficient credit limit available,16,1,1,RETRY_SAME,0
c12c4f8b-9582-4b48-aa4d-8725cf263fbc,M101,2945.93,CARD,GatewayB,BankZ,OTP_TIMEOUT,Txn declined: OTP not entered within time limit,11,3,1,SWITCH_METHOD,0
3e4a1285-0619-4435-8a94-39d7c52d594b,M112,17783.94,UPI,GatewayB,BankX,GATEWAY_TIMEOUT,No response from payment processor,23,1,1,RETRY_SAME,0
050ad430-227e-43c8-b0cf-111daac34d45,M103,19954.01,CARD,GatewayA,BankW,BANK_SERVER_ERROR,Issuer connection failure,6,3,1,SWITCH_METHOD,0
bc62995f-9a3e-4934-a407-851de69df814,M112,17608.81,UPI,GatewayC,BankX,INSUFFICIENT_FUNDS,Account balance below transaction amount,10,1,1,RETRY_SAME,0
65dd1975-f762-4b11-bb12-b508ec4f7c5c,M110,7869.43,WALLET,GatewayC,BankW,INSUFFICIENT_FUNDS,Available limit exceeded,14,4,1,RETRY_SAME,0
4c7cf50b-bf29-4148-90b6-abf13dd0a051,M109,2164.56,CARD,GatewayB,BankX,GATEWAY_TIMEOUT,Gateway request timed out,22,1,1,RETRY_SAME,0
8a746af7-d43b-4fa6-a5ef-bb24c3ae110c,M107,15905.77,CARD,GatewayC,BankY,INSUFFICIENT_FUNDS,Txn declined by issuer: low funds,14,4,1,SWITCH_METHOD,0
817fd278-fabc-414c-ae2b-4a57237a1bb6,M106,24097.54,WALLET,GatewayB,BankW,INSUFFICIENT_FUNDS,Not enough balance to complete transaction,2,4,1,RETRY_BACKOFF,1
0d9dfd57-2565-4da7-b778-9368d4b800df,M104,4246.81,WALLET,GatewayC,BankW,RISK_BLOCK,Transaction blocked by risk engine,8,6,1,SWITCH_GATEWAY,0
57853cdf-16a1-4d04-891e-9dc8e20e2ece,M112,17988.56,CARD,GatewayB,BankX,NETWORK_ERROR,Connection dropped mid-transaction,1,3,1,RETRY_SAME,0
86d6fa63-f3dc-44a3-8282-d534e40ccf1b,M103,5286.46,NETBANKING,GatewayC,BankW,CARD_EXPIRED,Invalid expiry date,6,6,1,RETRY_SAME,0
435f010a-b438-428d-96a7-72b738ebcd6b,M111,7351.24,NETBANKING,GatewayC,BankX,INSUFFICIENT_FUNDS,Declined by bank,8,6,1,ABANDON,0
60c78a53-e145-4eb1-b262-f3735b2520a0,M113,6226.49,WALLET,GatewayB,BankY,GATEWAY_TIMEOUT,Upstream timeout at gateway,12,3,1,RETRY_BACKOFF,0
491867b6-613c-460c-99bb-fa5f146a7acc,M111,6991.73,NETBANKING,GatewayB,BankW,RISK_BLOCK,Transaction blocked by risk engine,23,0,2,RETRY_SAME,0
e3804170-1af4-4609-8f37-9d724a404191,M101,19902.16,WALLET,GatewayA,BankW,BANK_SERVER_ERROR,Unable to reach issuing bank,9,2,1,RETRY_SAME,0
f812a9a3-345d-407d-a438-aeae3fe4c798,M114,17079.67,UPI,GatewayA,BankX,OTP_TIMEOUT,One time passsword expired before submission,14,0,3,RETRY_SAME,0
8dfc84bf-112b-4499-9768-5a8f779b33c6,M114,16267.43,CARD,GatewayB,BankX,BANK_SERVER_ERROR,issuer timeout - please retry,5,0,1,RETRY_SAME,0
3892f3e9-1851-4374-a365-efb10e993ced,M110,2325.42,UPI,GatewayA,BankY,INSUFFICIENT_FUNDS,Txn declined by issuer: low funds,16,5,1,RETRY_SAME,0
17292f8e-93bc-44e2-abf6-06b456a2357e,M106,17366.07,WALLET,GatewayA,BankY,OTP_TIMEOUT,Authentication step incomplete - session expired,3,2,1,RETRY_SAME,0
09f104d0-c2d1-4ee3-b611-339ee9a92939,M110,3614.18,UPI,GatewayC,BankY,INSUFFICIENT_FUNDS,Declined - insufficient credit limit available,23,1,2,RETRY_BACKOFF,0
0fdbd992-1b71-418f-8583-a47541c6a002,M101,3543.33,UPI,GatewayC,BankW,GATEWAY_TIMEOUT,Processor did not respond in time,4,1,1,RETRY_BACKOFF,1
9295fe1d-11b8-4789-ae14-5c731fbef76c,M109,7158.77,UPI,GatewayC,BankZ,OTP_TIMEOUT,Customer did not complete 2FA in time,23,3,1,RETRY_SAME,1
eaa878da-4a1c-4952-9c2c-4e103fe7c201,M107,9677.85,CARD,GatewayB,BankX,OTP_TIMEOUT,OTP validation timed out,10,1,1,RETRY_SAME,0
f60aed2b-ffe4-4623-b018-01f56e0538df,M112,11801.81,UPI,GatewayA,BankX,RISK_BLOCK,Transsaction could not be completed,16,2,1,ABANDON,0
bae361d7-c329-4f2e-b049-c04d28b8ea2e,M108,13464.5,CARD,GatewayB,BankX,BANK_SERVER_ERROR,"Bank system error, transaction not processed",4,4,1,SWITCH_METHOD,1
ee7c392e-75d9-4785-8559-94a2e5f23d31,M110,1699.57,WALLET,GatewayC,BankY,BANK_SERVER_ERROR,Transaction declined,3,3,1,RETRY_SAME,0
9bca6f98-7e38-4bef-80e0-98f626fd8845,M102,3030.1,CARD,GatewayC,BankX,OTP_TIMEOUT,3DS authentication timeout,23,2,1,RETRY_SAME,0
b31789f9-1fc3-4a48-adb7-afc078dc4f6b,M114,2995.52,UPI,GatewayB,BankW,OTP_TIMEOUT,OTP validation timed out,18,5,1,RETRY_SAME,1
f38ea28d-624f-467d-9d75-eab04125d02a,M102,9223.81,NETBANKING,GatewayA,BankX,BANK_SERVER_ERROR,"Bnk system error, transaction not processed",1,3,1,SWITCH_METHOD,0
b1a1e90c-3846-4a83-9cc8-c62414b014d7,M114,17864.82,WALLET,GatewayA,BankZ,NETWORK_ERROR,Request failed: network issue,2,4,1,RETRY_SAME,1
28934a68-df5e-42a2-b490-7f223d70dc33,M112,12918.56,UPI,GatewayB,BankX,BANK_SERVER_ERROR,Issuer timeout - please retry,9,2,1,RETRY_SAME,1
7a8a955d-3cd6-4d5a-9cbb-a0a3349d1922,M104,18502.42,CARD,GatewayB,BankZ,BANK_SERVER_ERROR,Unable to reach issuing bank,6,5,2,SWITCH_GATEWAY,1
bd40a45e-081c-49c6-85bc-01c711c56067,M100,5863.29,NETBANKING,GatewayC,BankX,RISK_BLOCK,Transaction blocked by risk engine,12,6,2,RETRY_SAME,0
cad27e69-3326-4ead-85ae-062b2816606e,M100,24315.35,CARD,GatewayC,BankZ,INSUFFICIENT_FUNDS,Transaction could not be completed,16,3,2,RETRY_BACKOFF,0
63f79cf9-e5fe-404f-a09f-80cdc409cb41,M101,12660.42,WALLET,GatewayA,BankX,INSUFFICIENT_FUNDS,Txn declined by issuer: low funds,8,6,1,RETRY_SAME,0
1072bd76-5a1e-4a7a-91fa-ab8d87557aa4,M105,11346.31,CARD,GatewayA,BankY,RISK_BLOCK,Unable o process transaction at this time,14,3,1,RETRY_SAME,0
f63d5a19-9b07-41b3-9f70-bf6238a4e80f,M107,6661.95,UPI,GatewayA,BankY,OTP_TIMEOUT,3DS authentication timeout,22,4,1,RETRY_BACKOFF,1
581070c4-59f5-41c3-9f10-cc2f5823f7a6,M105,9936.3,UPI,GatewayC,BankZ,RISK_BLOCK,Declined: susppected fraud,17,5,1,RETRY_SAME,0
c6081a1d-53e1-45a9-8a1c-8328a9f8dcc2,M100,20767.79,CARD,GatewayA,BankY,OTP_TIMEOUT,3DS authentication timeout,20,0,1,RETRY_BACKOFF,1
a4c0e5b7-0366-4594-a934-479a74eeef90,M101,4983.87,WALLET,GatewayA,BankX,INSUFFICIENT_FUNDS,Available limit exceeded,14,0,1,RETRY_SAME,1
9563030b-e8db-44f9-b3ef-618090c5ad97,M100,9599.1,WALLET,GatewayA,BankZ,BANK_SERVER_ERROR,Bank system temporarily unavailable,14,1,1,RETRY_SAME,0
e084524c-bcfe-4947-ab94-e347c0535fbb,M114,13789.68,UPI,GatewayA,BankZ,GATEWAY_TIMEOUT,Processor did not respond in time,16,1,1,SWITCH_GATEWAY,1
47b2e2a0-347c-4ae2-90e3-914b97851984,M112,17848.6,WALLET,GatewayC,BankW,RISK_BLOCK,Declined by fraud prevention system,12,2,1,RETRY_SAME,0
2c46c25b-37ea-4db4-8331-516953265b85,M107,13259.34,CARD,GatewayA,BankX,INSUFFICIENT_FUNDS,Txn declined by issuer: low funds,23,0,2,SWITCH_GATEWAY,0
371323ec-aee3-4fd5-89ad-36c2f73904ba,M106,8902.38,CARD,GatewayA,BankY,NETWORK_ERROR,Request failed: network issue,0,5,2,RETRY_SAME,0
66e96917-ab33-446e-8218-a9043256846a,M103,20925.59,WALLET,GatewayC,BankZ,NETWORK_ERROR,network error during transaction,7,0,1,RETRY_SAME,1
2ed62801-f8ac-4580-ab9f-4df01017da7d,M102,8551.94,CARD,GatewayB,BankX,OTP_TIMEOUT,Unable to process transaction at this time,4,6,1,RETRY_SAME,1
f3251f3d-c444-429b-abae-c62418ec348e,M110,9920.11,UPI,GatewayB,BankZ,BANK_SERVER_ERROR,Bank system temporarily unavailable,13,6,1,RETRY_SAME,0
c6ec0a17-d449-48e9-a92d-e83541376531,M114,15362.04,NETBANKING,GatewayA,BankY,BANK_SERVER_ERROR,Issuer connection failure,4,1,2,ABANDON,0
42bf0c4b-0158-4a42-b05d-608763328ab8,M112,24131.34,UPI,GatewayA,BankZ,NETWORK_ERROR,Timed out due to poor network,18,0,3,RETRY_SAME,1
70083526-fbc9-49da-87c4-57e80f7f92c7,M105,4238.79,UPI,GatewayC,BankZ,OTP_TIMEOUT,3DS authentication timeout,22,0,1,RETRY_SAME,1
b698324e-8817-42b6-b85e-7f3745b164ab,M107,18327.98,CARD,GatewayB,BankW,RISK_BLOCK,Blocked due to unusual transaction pattern,3,6,1,RETRY_SAME,1
d6e3036d-5b92-44e8-9f7d-b8e4aaf2fdd5,M102,11309.62,UPI,GatewayB,BankX,CARD_EXPIRED,Cardd has expired,5,5,1,RETRY_SAME,0
77f2d6d4-3dcd-4bd5-b9f6-82358fe62a9c,M109,22335.99,UPI,GatewayB,BankY,NETWORK_ERROR,Transaction interrupted due to connectivity issue,3,2,1,RETRY_SAME,1
71f15ce7-22b1-4b77-9689-b79c8f9b0feb,M111,13526.13,NETBANKING,GatewayB,BankY,OTP_TIMEOUT,Declined by bank,15,1,1,RETRY_SAME,0
5d7ebd92-7de2-4710-8368-5c51827b1401,M101,692.11,CARD,GatewayC,BankZ,OTP_TIMEOUT,One time password expired before submission,9,6,1,ABANDON,0
02691773-0788-4ca4-8817-f50fb262a8bf,M108,9718.8,NETBANKING,GatewayB,BankZ,BANK_SERVER_ERROR,Issuing bank server not responding,14,2,1,RETRY_SAME,1
60cc9836-88f6-4942-b4b2-236f4bd0d3e8,M105,20214.09,WALLET,GatewayC,BankY,INSUFFICIENT_FUNDS,Not enough balance to complete transaction,13,4,1,RETRY_SAME,0
8a8398a9-16cc-49d4-b243-c56f5396b67b,M104,2019.93,UPI,GatewayC,BankY,NETWORK_ERROR,Declined by bank,5,1,2,RETRY_SAME,1
c3096314-774d-49e4-b4b7-7145b9fcbc42,M113,15699.29,NETBANKING,GatewayB,BankX,OTP_TIMEOUT,Unable to process transaction at this time,10,6,1,SWITCH_METHOD,1
f9d9814a-db0c-4dc7-a9ab-488370a77711,M109,14710.02,WALLET,GatewayA,BankW,BANK_SERVER_ERROR,Unable to process transaction at this time,3,0,1,RETRY_SAME,0
db6334b0-c91e-4722-825b-33f977832165,M114,10301.71,WALLET,GatewayC,BankW,OTP_TIMEOUT,One time password eexpired before submission,4,4,1,ABANDON,0
474feb81-a8ac-441b-9b54-bc69d4aa6798,M100,18656.46,NETBANKING,GatewayB,BankX,GATEWAY_TIMEOUT,Upstream timeout at gateway,15,6,1,SWITCH_GATEWAY,0
a6acf2c3-37b3-468b-8017-4060f4d385da,M111,11105.61,NETBANKING,GatewayB,BankW,OTP_TIMEOUT,OTP validation timed out,6,6,1,RETRY_SAME,1
983cd9eb-9e18-43fa-9ceb-ae0c0c5fc2c6,M100,12905.98,CARD,GatewayA,BankZ,BANK_SERVER_ERROR,Unable to reach issuing bank,16,4,1,RETRY_SAME,0
edd33a12-7f32-4b3b-8527-37d9a142d6d3,M103,875.12,UPI,GatewayB,BankY,OTP_TIMEOUT,One time password expired before submission,20,0,1,RETRY_SAME,0
5bd2d60d-6628-465b-b7ca-5721484a87df,M113,11890.83,NETBANKING,GatewayB,BankY,INSUFFICIENT_FUNDS,Available limit exceeded,22,0,1,SWITCH_METHOD,0
88bfc5d4-ae81-4b5b-9c6d-caca16d8ec0d,M103,21434.92,CARD,GatewayC,BankY,INSUFFICIENT_FUNDS,Not enough balance to complete transaction,21,0,1,ABANDON,0
b7797a29-4961-450d-a66a-e5cfdb8141a8,M109,20136.88,NETBANKING,GatewayC,BankZ,OTP_TIMEOUT,One time password expired before submission,14,2,1,RETRY_SAME,1
7d3fb810-0aa2-49b0-8ffa-b5fd2e562edb,M109,2602.69,NETBANKING,GatewayC,BankZ,INSUFFICIENT_FUNDS,Insufficient balance in account,10,2,1,RETRY_SAME,0
c9182cc1-951f-4395-96fb-303b94b76020,M108,19148.59,UPI,GatewayC,BankW,CARD_EXPIRED,Invalid expiry date,20,3,3,SWITCH_GATEWAY,0
ebb8a411-0cf9-4fb9-861b-d5cf3215fad6,M109,17716.32,CARD,GatewayB,BankY,INSUFFICIENT_FUNDS,Declined - insufficient credit limit available,21,2,1,SWITCH_METHOD,0
297d75aa-cbe8-479c-a4c4-d5f3ae8a92a3,M102,7379.91,WALLET,GatewayA,BankZ,RISK_BLOCK,Declined by fraud prevention system,5,5,2,RETRY_SAME,0
e6c982c3-366e-4706-91b2-752dcd3fa111,M104,10540.79,NETBANKING,GatewayB,BankZ,GATEWAY_TIMEOUT,Processor did not respond in time,15,0,2,RETRY_BACKOFF,0
e5b94edd-d67c-4728-9e1b-caad8d0ad8bd,M114,4903.87,UPI,GatewayC,BankW,BANK_SERVER_ERROR,Unabl to reach issuing bank,6,2,1,RETRY_SAME,1
2f2b549a-c520-4ace-90df-12ca352dccd9,M105,21566.73,CARD,GatewayA,BankW,BANK_SERVER_ERROR,Bank system temporarily unavailable,1,0,1,RETRY_SAME,0
d5c1d466-2aaf-4032-a1bf-c21011447bc6,M102,12264.95,UPI,GatewayA,BankW,OTP_TIMEOUT,One time password expired before submission,15,3,1,RETRY_SAME,1
754148b3-fa83-47ba-a774-6a7c699e5dff,M114,8089.22,CARD,GatewayA,BankX,BANK_SERVER_ERROR,Bank system temporarily unavailable,11,2,1,RETRY_SAME,0
5d0e55ae-49e6-405c-a087-cfcad01373a0,M113,1190.67,NETBANKING,GatewayB,BankZ,INSUFFICIENT_FUNDS,Declined - insufficient credit limit available,10,3,1,RETRY_SAME,0
37c50456-b6f9-44f1-84a6-fd08844161ce,M106,527.16,CARD,GatewayC,BankY,OTP_TIMEOUT,OTP validation timed out,5,0,1,RETRY_SAME,0
b6fe6275-b836-4874-9619-8c7850b70a0f,M109,1262.24,UPI,GatewayC,BankX,GATEWAY_TIMEOUT,Gatewway request timed out,14,3,1,SWITCH_GATEWAY,0
6b90e624-53fd-4004-bb95-5066f83020a7,M110,15776.27,NETBANKING,GatewayB,BankX,INSUFFICIENT_FUNDS,Available limit exceeded,22,1,1,RETRY_SAME,0
278f09d1-e80d-4b16-aefa-83ff6b79cc7b,M104,2894.61,UPI,GatewayB,BankY,CARD_EXPIRED,Expired card - transaction declined,6,2,2,RETRY_SAME,0
e5ce19a8-5015-4663-9cd7-3d0ed6d713d6,M111,23331.45,NETBANKING,GatewayA,BankX,INSUFFICIENT_FUNDS,Transaction declined,18,5,1,SWITCH_METHOD,0
7b7d547a-d990-40a5-897b-a414b31ada2e,M111,2577.2,NETBANKING,GatewayC,BankY,NETWORK_ERROR,Request failed: network issue,1,0,2,RETRY_SAME,1
33242eaf-1791-480b-993d-460a1f208048,M110,7852.04,UPI,GatewayA,BankX,CARD_EXPIRED,Transaction could not be completed,5,2,1,RETRY_SAME,0
b847f817-6bc7-4c8d-af34-77a801ee2a06,M101,9346.92,NETBANKING,GatewayA,BankX,BANK_SERVER_ERROR,Unable to reach issuing bank,12,5,2,RETRY_SAME,0
c29a8aee-608c-4fa2-92f1-9098f0d130dc,M101,3356.16,UPI,GatewayA,BankX,RISK_BLOCK,Declined by fraud prevention system,18,5,1,RETRY_SAME,0
7ff7a145-f153-4dc9-859c-f57a4cfa0401,M113,17127.38,CARD,GatewayB,BankW,GATEWAY_TIMEOUT,Declined by bank,2,2,1,RETRY_SAME,0
16ab7295-4010-433a-965d-5ef324073a76,M111,14437.39,CARD,GatewayC,BankZ,OTP_TIMEOUT,Authentication step incomplete - session expired,3,3,1,RETRY_SAME,1
397ec071-d510-4b52-9d65-094d0f758dec,M113,13980.69,UPI,GatewayA,BankY,INSUFFICIENT_FUNDS,Not enough balance to complete transaction,5,0,2,SWITCH_METHOD,0
976cf3c3-02f1-49c3-91c6-2d2cf6bec8c9,M103,13784.86,WALLET,GatewayB,BankY,INSUFFICIENT_FUNDS,Declined by bank,14,0,2,SWITCH_GATEWAY,0
bf037fca-d31a-4870-8d10-55549ddc6680,M100,2610.95,WALLET,GatewayA,BankX,BANK_SERVER_ERROR,"Bank system error, transaction not processed",20,2,2,SWITCH_METHOD,0
39b80708-1aa1-4345-856b-b4df832df0c1,M105,9115.39,UPI,GatewayA,BankW,BANK_SERVER_ERROR,"Bank system error, transaction not processed",22,5,1,RETRY_SAME,0
d9b61eee-6693-4886-8105-8c62e99b7996,M105,20755.6,NETBANKING,GatewayC,BankZ,BANK_SERVER_ERROR,Issuing bank server not responding,15,1,2,RETRY_BACKOFF,1
fc5b5607-98b3-4797-ad74-ab0fffaefbf4,M103,3062.61,WALLET,GatewayA,BankW,GATEWAY_TIMEOUT,No response from payment processor,3,6,1,SWITCH_GATEWAY,0
4c447398-0f3d-46fd-8588-f229cab83702,M112,22299.27,WALLET,GatewayC,BankY,NETWORK_ERROR,Network error during transaction,1,4,3,RETRY_SAME,1
c6110475-ec81-4e73-a597-cad469dcd018,M114,4471.2,CARD,GatewayC,BankY,RISK_BLOCK,Unable to process transaction at this time,10,4,2,ABANDON,0
702767f8-192f-46b1-bcd8-e937de8b4eec,M103,6876.22,NETBANKING,GatewayB,BankW,INSUFFICIENT_FUNDS,Txn declined by issuer: low funds,22,5,1,RETRY_SAME,0
732340f5-b6a3-4cfb-aada-8addaf5f46dd,M111,23391.03,CARD,GatewayA,BankY,RISK_BLOCK,Blocked due to unusual transaction pattern,21,1,3,RETRY_SAME,0
a6760172-006b-407d-b970-b7a3e0d0f67d,M111,15940.09,UPI,GatewayB,BankW,GATEWAY_TIMEOUT,"Payment service unavailable, try again",21,5,2,RETRY_SAME,0
174fba4f-06b2-41ec-a44d-057964a9e7aa,M100,13092.11,UPI,GatewayB,BankY,BANK_SERVER_ERROR,Transaction declined,5,2,1,RETRY_SAME,0
49f0c7c9-0d85-45ee-a14f-8bab80a3c311,M108,856.04,WALLET,GatewayA,BankY,OTP_TIMEOUT,Customer did not complete 2FA in time,16,6,2,SWITCH_GATEWAY,1
4b5cb6bc-9389-4682-9bd9-1710f0b20446,M106,9719.49,NETBANKING,GatewayC,BankX,GATEWAY_TIMEOUT,"Payment failed, please try again",14,6,1,RETRY_SAME,1
6d402e43-647a-47fc-8e78-b172b34d5d0d,M109,13688.05,CARD,GatewayC,BankY,GATEWAY_TIMEOUT,No response from payment processor,2,1,3,RETRY_SAME,0
ce99ab3f-dc62-480a-a841-1a82e0bcb598,M108,6642.78,CARD,GatewayC,BankZ,GATEWAY_TIMEOUT,Declined by bank,4,0,1,RETRY_SAME,0
db76dea2-f4a3-48cc-8981-23e885feb0e5,M104,12289.25,NETBANKING,GatewayA,BankZ,INSUFFICIENT_FUNDS,Txn declined by issuer: low funds,16,1,1,ABANDON,0
a6c0075a-2ed5-4320-a93a-35788a222e6d,M110,8330.49,NETBANKING,GatewayB,BankY,BANK_SERVER_ERROR,"Bank system error, transaction not processed",17,6,2,RETRY_BACKOFF,0
562dc908-3d93-4568-9262-c7bf701ce023,M114,16074.5,CARD,GatewayA,BankZ,GATEWAY_TIMEOUT,Gateway request timed out,17,5,1,SWITCH_GATEWAY,1
0b773a17-df8c-4f51-85f1-9efac2066341,M112,12742.95,WALLET,GatewayA,BankZ,CARD_EXPIRED,Invalid expiry date,2,0,1,RETRY_SAME,0
a189911f-8bac-47dd-9925-33f63854ce05,M101,5309.0,CARD,GatewayC,BankW,NETWORK_ERROR,Connection dropped mid-transaction,22,5,2,RETRY_SAME,1
c9ce48ef-74f9-4a9c-bbac-461fcf9b2566,M102,642.64,NETBANKING,GatewayA,BankX,GATEWAY_TIMEOUT,Transaction could not be completed,17,0,1,RETRY_SAME,0
896da5ed-8f20-4d07-a010-588bfe9f11b2,M106,10853.97,UPI,GatewayB,BankX,INSUFFICIENT_FUNDS,Declined - insufficient credit limit available,2,6,2,SWITCH_METHOD,0
403486b5-da8a-45ea-a66b-a27621dbb4cc,M108,2698.08,NETBANKING,GatewayC,BankX,OTP_TIMEOUT,One time password expired before submission,21,0,1,RETRY_SAME,1
